asset_id,timestamp,temperature,vibration,pressure,rpm,voltage
ASSET_006,2026-01-20 13:03:00,68.96013842721584,1.690231663692269,25.0427616191922,1390.3156987037733,24.51759467505733
ASSET_006,2026-01-20 14:00:00,71.8582889144673,1.5933390896960493,31.167296353018948,1279.4813052150976,22.375311205829842
ASSET_006,2026-01-20 15:09:00,77.95830961239828,1.6676474894574107,31.2304862337622,1710.1620972443434,24.139070438152718
ASSET_006,2026-01-20 16:07:00,69.42840689106264,2.233771131950495,28.723767551817975,1460.6266542364767,23.518754028733476
ASSET_006,2026-01-20 17:05:00,80.1081903695489,2.573713449493917,24.570592734727292,1747.5572914281747,23.380734017958087
ASSET_007,2026-01-20 08:07:00,78.7119763812287,1.6870626046008232,32.650122334595395,1403.8446746683626,24.252250144346295
ASSET_007,2026-01-20 09:00:00,83.95534152997459,2.764652276237749,34.099971560363485,1744.2718700010614,24.243096132193813
ASSET_007,2026-01-20 10:07:00,78.69899301131173,1.1981339542610911,26.036490182457207,1470.5831475896775,24.125121913315464
ASSET_007,2026-01-20 11:07:00,82.23185850234356,2.2702971073894753,,1725.2385377034343,24.245687306841795
ASSET_007,2026-01-20 12:03:00,84.18204140774951,1.1104275454617345,29.022404141832922,1071.2234224850272,24.17108135922948
ASSET_007,2026-01-20 13:03:00,81.69471987825489,2.7820510192349346,24.732119258150565,1489.7839170993159,23.755673955595203
ASSET_007,2026-01-20 14:01:00,73.30159870255873,0.8712344311379618,32.95166313103008,1628.0883560608308,22.84804319119386
ASSET_007,2026-01-20 15:06:00,81.11016599697297,2.190349907203437,30.976979685074497,1302.5979478931945,23.518660503701682
ASSET_007,2026-01-20 16:03:00,88.20902271291675,3.8878840412068163,29.850387034026397,1221.0612828686649,24.654850336942967
ASSET_007,2026-01-20 17:09:00,91.45157244047583,2.9945772038412253,30.493921006601333,1568.8759723146404,24.075882740866827
ASSET_008,2026-01-20 08:09:00,73.36317598882425,2.891512999216433,29.30910136153488,1524.9249822345291,24.8949272915773
ASSET_008,2026-01-20 09:07:00,69.04280305595317,3.8996534081132,29.408966622071038,1127.4043451368307,23.681032437238912
ASSET_008,2026-01-20 10:03:00,80.17148409307686,3.636496106009501,29.980903303169793,1394.1222672027914,24.762213721328447
ASSET_008,2026-01-20 11:04:00,72.81944119175853,2.214090691375018,28.075522519455475,1429.9814350564195,23.90870996288633
ASSET_008,2026-01-20 12:08:00,74.69599716338666,3.7581476717694335,32.389502249723456,1569.2708267348264,23.752444330070418
ASSET_008,2026-01-20 13:03:00,72.87867888828302,2.979429418153687,29.55991541509586,1609.3881205936573,23.775825751417166
ASSET_008,2026-01-20 14:05:00,71.85857576099794,4.5761969230732875,27.202017627677396,1335.7064147558492,23.766664397162536
ASSET_008,2026-01-20 15:08:00,87.44861382358428,3.2420011790835748,30.877945783129906,1295.0468468969661,22.800938845075336
ASSET_008,2026-01-20 16:00:00,74.13655389594132,3.476577290521277,26.692573321043813,1636.89637063987,25.08597903492943
ASSET_008,2026-01-20 17:00:00,67.60079159469419,3.3609585986653734,29.162329205875956,1687.5388343389595,24.18066350923639
ASSET_009,2026-01-20 08:00:00,90.60996808529545,4.215326595058163,24.91069750377238,1549.5616810029273,24.193031343490162
ASSET_009,2026-01-20 09:01:00,71.37029808476014,1.9398326676632915,30.554814345339512,1624.2803641903974,24.41849046151797
ASSET_009,2026-01-20 10:08:00,71.44601465369072,0.8796049306466764,34.62003240280294,1427.623036551837,23.312455094572186
ASSET_009,2026-01-20 11:08:00,79.83877083965447,2.485521466331107,29.950025414060768,1585.432031288723,23.611025890940084
ASSET_009,2026-01-20 12:08:00,76.95777112468798,2.6067066198044566,26.734698441860395,1356.332890301035,23.162093828458858
ASSET_009,2026-01-20 13:09:00,82.70793498288442,3.6617673452988555,33.82044095202037,1381.2939672194586,23.445038731943406
ASSET_009,2026-01-20 14:02:00,88.8328911781104,2.1668559423813707,29.88735740400137,1438.1287491165895,24.133989049144613
ASSET_009,2026-01-20 15:02:00,71.52129463323134,2.0579379705969765,27.263665224878753,1192.5302591298087,24.203572849743797
ASSET_009,2026-01-20 16:06:00,83.63286688012137,3.8014871213759216,32.84920524031853,1490.6063920120291,24.434378933209267
ASSET_009,2026-01-20 17:04:00,74.62624569511871,3.188364289969904,29.13809418530231,1197.741705361997,23.97476137376158
ASSET_010,2026-01-20 08:06:00,81.36679590295365,0.9700595479687535,32.26788002849268,1612.760023994728,23.239692354817976
ASSET_010,2026-01-20 09:03:00,71.58627474720421,,28.263854739706957,1493.4993290926984,24.932974807709165
ASSET_010,2026-01-20 10:01:00,64.91679906012776,0.6206231317193409,27.991632279241713,1329.2513442257844,24.148461504747225
ASSET_010,2026-01-20 11:04:00,75.62128981426146,0.6253846508110756,31.086861800981218,1472.493282091685,23.797448382818494
ASSET_010,2026-01-20 12:05:00,80.00728485213695,2.370599519329003,30.561647402769623,1649.6203456210385,24.02778212851585
ASSET_010,2026-01-20 13:07:00,75.07694218252686,2.3231822590536697,29.188774062277478,1343.7382423641325,25.409953665924064
ASSET_010,2026-01-20 14:00:00,66.4481660186964,1.1083712468324558,26.803056413386976,1301.9238362352303,24.28966182041524
ASSET_010,2026-01-20 15:08:00,83.25763607522748,2.2046495558525896,34.677521520044785,1445.6235261115226,24.210359948823296
ASSET_010,2026-01-20 16:02:00,74.37376588525504,,32.14061734068731,1632.6433111240462,23.673824470721996
ASSET_010,2026-01-20 17:06:00,79.72071713118633,3.0551073123629484,31.69068184015169,1319.2866532201235,24.22586468797396
ASSET_011,2026-01-20 08:05:00,70.10299728191922,3.1158749111399433,30.399001350062903,1717.2187033493458,22.56241500469993
ASSET_011,2026-01-20 09:04:00,77.51203675292777,3.476887064287344,35.49416870838115,1429.9137250946599,25.273071232907697
ASSET_011,2026-01-20 10:01:00,82.07114572268733,2.3680309010235963,33.03049511838399,1618.968215130263,23.5180849139731
ASSET_011,2026-01-20 11:09:00,58.765276938639246,3.1103950049114513,33.199801702640535,1597.8276669638308,23.6845933068756
ASSET_011,2026-01-20 12:05:00,65.59641158197111,3.5036817305203654,29.781057676720142,1611.3248066617862,23.732265571563865
ASSET_011,2026-01-20 13:00:00,60.95249362830221,2.8435428393494595,33.700214349807695,1744.1290454638847,23.92494300822796
ASSET_011,2026-01-20 14:08:00,76.00528519131784,1.3792523668029713,27.426086120771224,1581.8135522543068,23.8251124521302
ASSET_011,2026-01-20 15:01:00,71.89169766187166,2.5198268682233085,28.9948212598255,1814.7309044815179,23.775366445373
ASSET_011,2026-01-20 16:00:00,79.2444888287017,2.9837507272320165,31.10308134284425,1482.1252146957486,24.008544318191095
ASSET_011,2026-01-20 17:09:00,71.40748526587129,2.500997667046713,32.937357324569405,1184.262894148647,22.991305690562903
ASSET_012,2026-01-20 08:07:00,66.75255734213887,4.196188726495282,28.858460175965405,1570.100312340576,24.636981727667923
ASSET_012,2026-01-20 09:06:00,68.24485549494479,3.8226296144695655,28.881625781617565,1497.03826788848,24.085482355314493
ASSET_012,2026-01-20 10:09:00,77.82706768020051,2.381077380254401,25.84301951445128,1585.6559546390915,22.318285954370932
ASSET_012,2026-01-20 11:04:00,69.50181740733181,3.451634913967857,24.722766126727507,1390.1089060618663,23.74957113879676
ASSET_012,2026-01-20 12:00:00,69.18283361728841,3.3086053721913173,,1293.9382498813227,24.99545625303932
ASSET_012,2026-01-20 13:01:00,67.48640782717183,2.6554626477846766,33.32584582268084,1429.638573557623,23.296485598424137
ASSET_012,2026-01-20 14:00:00,76.77515626677649,1.5630636271596294,26.045642258244392,1223.1603841788526,23.679623922020074
ASSET_012,2026-01-20 15:07:00,58.0130148759073,3.930272895980877,27.93408197293612,1348.1408042941616,24.30127144158688
ASSET_012,2026-01-20 16:03:00,68.4707234983624,3.719902792290192,27.587032214629602,1451.7245011268124,23.407414948896694
ASSET_012,2026-01-20 17:06:00,67.35432427917557,5.438685610622196,,1618.7206092151587,24.046746639726653
ASSET_013,2026-01-20 08:01:00,65.81997797249177,3.1404719549931315,28.17200021470682,1558.7528046594011,
ASSET_013,2026-01-20 09:04:00,71.11438700901309,3.5559048558235347,31.536584765603564,1693.4207758512928,23.31138582138358
ASSET_013,2026-01-20 10:09:00,85.91416773600011,2.7021182387163245,33.70038394464701,1373.0290690177144,24.583041471426903
ASSET_013,2026-01-20 11:06:00,120.0,3.540270917864813,29.132658831174066,1668.9199357096577,23.97187881930863
ASSET_013,2026-01-20 12:05:00,74.08938905564668,2.645404737606802,22.98854597879223,1305.012794410712,23.427130964371457
ASSET_013,2026-01-20 13:07:00,81.54296327545734,5.036532818382044,25.971719726989043,1521.4652495578832,23.457865627489614
ASSET_013,2026-01-20 14:01:00,63.52618707404787,3.500597402008358,27.611433242660727,1345.3748018533681,23.4765204821369
ASSET_013,2026-01-20 15:00:00,59.13165494128178,3.75242768271001,27.43379792413305,1694.8537338971494,24.67255591085139
ASSET_013,2026-01-20 16:06:00,68.80804865799956,4.2789974633385786,,1449.8646674058552,24.062712609868594
ASSET_013,2026-01-20 17:03:00,80.03448458621321,10.0,27.899810096611795,1643.5987300726856,24.98609402053852
ASSET_014,2026-01-20 08:04:00,77.3930014355102,2.2931824641625806,34.04133197198747,1623.755025929252,23.711744886918325
ASSET_014,2026-01-20 09:05:00,67.25690744394852,1.9426958325851036,34.34863253351048,1375.4570097158721,23.859704374121804
ASSET_014,2026-01-20 10:07:00,75.42575460486307,3.14366497561491,30.834064455245358,1476.4831587671868,22.902457454684978
ASSET_014,2026-01-20 11:07:00,74.09355710368334,1.980442113725437,36.55477124761961,1290.0371248090205,23.785196889251385
ASSET_014,2026-01-20 12:04:00,66.94451765321881,2.9218735378674228,32.166783991490334,1694.3610714013344,24.144642744613847
ASSET_014,2026-01-20 13:06:00,70.62085425523935,3.1983996234551957,30.25266317841604,1406.8100298696381,24.032602685525
ASSET_014,2026-01-20 14:08:00,71.3292866700357,2.906958145950322,29.70602386285997,1580.1958729141777,24.365037437783812
ASSET_014,2026-01-20 15:08:00,73.41890970619735,2.6415806562289217,22.998454649256008,1422.3163840763361,23.99142962827285
ASSET_014,2026-01-20 16:00:00,77.46445794590342,3.4450793417025007,27.36173935615208,1212.939297953502,24.683611060058496
ASSET_014,2026-01-20 17:06:00,69.1849668766388,2.8971071281075247,24.686311648474803,1455.3650802217026,
ASSET_015,2026-01-20 08:04:00,73.05790644608109,4.536134651840925,29.598344446727985,1690.6867804828703,22.604116912868854
ASSET_015,2026-01-20 09:05:00,73.38165405783752,4.162786236644727,32.16112855560139,1701.204874506332,23.719450395524802
ASSET_015,2026-01-20 10:00:00,60.201870949834436,2.0370563307879497,31.636404375543158,1419.9252587167562,24.69443085212416
ASSET_015,2026-01-20 11:01:00,72.59850815576416,3.6044418919241257,27.49071041626177,1364.4791134630132,24.883085889381114
ASSET_015,2026-01-20 12:07:00,74.47650363930332,3.841909359102889,32.7349277705652,1651.1333957290533,23.74599529799852
ASSET_015,2026-01-20 13:02:00,69.92592815577932,3.2020752024026975,31.09601818992057,1328.4991142199178,22.22552499531852
ASSET_015,2026-01-20 14:08:00,81.81007472555353,3.265179135057141,29.25746902735215,1525.4136308190386,24.178411436228487
ASSET_015,2026-01-20 15:05:00,68.3201176710414,3.3842468498372913,33.59816931806954,1553.9236502253254,23.895431946169378
ASSET_015,2026-01-20 16:06:00,78.08967472061266,2.343660445589727,33.953486672481944,1608.8980614462498,24.286537691408604
ASSET_015,2026-01-20 17:05:00,77.2616006171704,3.3492406226558042,27.828373585320517,1585.9135728755173,24.045310777407376
ASSET_016,2026-01-20 08:06:00,73.40520334533238,3.143311204597434,29.92602620290419,1430.832419784449,22.998876192525834
ASSET_016,2026-01-20 09:02:00,93.96089479462886,2.383892486059163,28.153767337355728,1440.6488691332595,24.94605792192835
ASSET_016,2026-01-20 10:07:00,72.19082837089177,2.23062372617874,34.93108539599184,1663.6852071335547,25.066791530926036
ASSET_016,2026-01-20 11:05:00,74.58325048933311,1.1486215147387495,28.88296593722247,1446.8533810478464,24.0076685686605
ASSET_016,2026-01-20 12:02:00,75.24396768567469,1.6815837090656376,26.728190317887353,1595.3979910679566,24.331049784316253
ASSET_016,2026-01-20 13:01:00,83.97806904948285,1.271371931833238,28.57007138586863,1667.7738021059072,24.324683969276194
ASSET_016,2026-01-20 14:05:00,84.37335458007476,2.884011093482563,28.167180537590696,1485.268500574307,24.254400618992538
ASSET_016,2026-01-20 15:09:00,92.67611311828016,2.8887773325283588,29.71794957190484,1524.2205606193722,24.346571608481103
ASSET_016,2026-01-20 16:08:00,82.98023459758554,3.1769063244605236,37.39312840969315,1698.6899678010702,24.25333463122018
ASSET_016,2026-01-20 17:03:00,74.89584715909031,1.3333649076682188,33.00129684993299,1660.5715357681854,25.201090339301032
ASSET_017,2026-01-20 08:00:00,80.36940650363836,0.9833997996736208,24.811433404683893,,23.652316888045235
ASSET_017,2026-01-20 09:02:00,74.61452450923721,3.583550530847373,30.14985665510398,1569.6828660849976,23.908384676039432
ASSET_017,2026-01-20 10:08:00,68.76012400637649,2.8262105810754203,29.91196035325187,1362.8310119445262,23.55446061155803
ASSET_017,2026-01-20 11:07:00,68.90886814412282,1.9417092548388304,33.73542927281329,1548.988949490319,24.42221412078208
ASSET_017,2026-01-20 12:02:00,71.87792867226702,3.5991101384247606,27.955720491156548,1419.134401514065,24.534596712787522
ASSET_017,2026-01-20 13:03:00,82.38210485332343,3.6095666810987748,30.66896763246897,1419.783393248143,24.289852929302693
ASSET_017,2026-01-20 14:04:00,74.02047171706113,2.436609333321371,32.29517628571134,1755.8151649519425,
ASSET_017,2026-01-20 15:00:00,75.5727597701353,1.3592107619506488,30.223635535716724,1460.1892674034661,25.632544908336328
ASSET_017,2026-01-20 16:09:00,68.94886508693914,3.871585400628431,25.377418383027795,1590.6991416264873,25.45511799122019
ASSET_017,2026-01-20 17:07:00,77.75875181059297,3.2060704623794836,31.65816304636019,1485.4418678160594,24.24974786262863
ASSET_018,2026-01-20 08:06:00,73.38890402290015,2.7295983996991917,29.78686928479793,1476.5288715527574,23.377562262970862
ASSET_018,2026-01-20 09:09:00,71.49223928137087,2.7800099405411243,26.965771318437856,1444.287231054592,23.879218056565634
ASSET_018,2026-01-20 10:02:00,69.4794673849832,2.6063028202468286,30.904621691753015,1793.972991217575,23.79798278041984
ASSET_018,2026-01-20 11:09:00,51.27136447266933,2.056854372834818,28.07132103882164,1655.3109330575687,24.988276547287445
ASSET_018,2026-01-20 12:01:00,69.48338949178597,10.0,26.259822557689613,1511.755610689363,24.296526270625613
ASSET_018,2026-01-20 13:02:00,61.726297989624946,3.151593141682297,33.39915003711795,1277.4262405105005,24.15463019433625
ASSET_018,2026-01-20 14:05:00,74.29779204137344,2.0714788814120526,28.840817371879748,1505.3058891226271,24.849015275453695
ASSET_018,2026-01-20 15:04:00,79.92470214885205,3.1440505353486605,33.86120862841821,1477.4784291003039,23.720173821700026
ASSET_018,2026-01-20 16:03:00,77.94562401233908,4.468714036869535,27.855117037760856,1369.8584518873727,25.340793595335278
ASSET_018,2026-01-20 17:06:00,55.37722723250959,2.7929208478905907,28.14516112594966,1683.362071632369,24.112287194540173
ASSET_019,2026-01-20 08:05:00,79.68221459743334,1.9593961722738116,26.876513536477812,1444.0200890321867,23.84480294779964
ASSET_019,2026-01-20 09:07:00,71.78611919574342,2.798413625670072,36.640382919441265,1464.9091872647143,24.723592040866173
ASSET_019,2026-01-20 10:08:00,,1.7888534872121136,32.70544282195941,1546.2128061044127,24.332037940622484
ASSET_019,2026-01-20 11:05:00,68.57968765596867,2.3375900856174088,34.093075803338195,1301.2016102979987,23.67403107302295
ASSET_019,2026-01-20 12:08:00,87.96128933380635,3.6759384866137124,34.114457450723336,1439.282004830521,24.153021899548367
ASSET_019,2026-01-20 13:09:00,71.68979067899967,2.46149644128582,30.329352467738065,1401.203144797013,25.052643760456476
ASSET_019,2026-01-20 14:00:00,73.94487696556418,2.00041890470788,33.75857852930015,1584.3413660279653,23.760375174528896
ASSET_019,2026-01-20 15:05:00,68.86981165675944,3.3370648218736916,29.48537515374344,1622.2873979921155,24.0032949928631
ASSET_019,2026-01-20 16:09:00,75.76673103322416,3.968180041321615,32.36895305001664,1323.7664051219222,23.75552857848969
ASSET_019,2026-01-20 17:09:00,85.43692408185738,2.9239659636290534,28.399051859719155,1510.8672402018442,24.91582358316154
ASSET_020,2026-01-20 08:09:00,85.54280986954772,1.7392585958395603,33.16977274242151,1298.2594081205038,23.555300177215553
ASSET_020,2026-01-20 09:07:00,,3.1656959636882265,28.257538754866765,1573.497726295202,25.392923635013823
ASSET_020,2026-01-20 10:04:00,70.14614677986374,2.229956645810946,26.97525477042872,1608.9435001174963,24.557056394697785
ASSET_020,2026-01-20 11:07:00,77.30591977103703,1.634550144207524,23.404977984851325,1453.5315389407779,23.7365448821617
ASSET_020,2026-01-20 12:06:00,70.09934400789714,2.1797879998084593,32.352740576766934,1228.0108854025011,23.60071073422128
ASSET_020,2026-01-20 13:08:00,80.87678770395902,0.738852840081692,29.51579353874573,1504.0663305377363,24.08257494031391
ASSET_020,2026-01-20 14:05:00,75.3205978320325,1.9308684787606243,28.649940700061126,1505.2032990558612,23.265266078242497
ASSET_020,2026-01-20 15:08:00,66.21805882359946,1.8368379801780768,29.14166328512466,1714.9357312220402,23.488722722276684
ASSET_020,,67.20037317429251,3.5552330675420816,31.103992807257484,1604.7154631585584,24.375932570776598
ASSET_020,2026-01-20 17:00:00,71.21566115904042,2.649331893157183,27.034734213184727,1561.5571942405847,24.95841076305335
ASSET_021,2026-01-20 08:02:00,89.608539238134,1.1378396212124622,30.733111125389232,1677.1956623277906,23.49730151499692
ASSET_021,2026-01-20 09:03:00,,1.9420755021422773,31.05963197673344,1405.3560504452423,24.073474197507437
ASSET_021,2026-01-20 10:02:00,81.10100047929205,1.40853740862876,,1434.8561946431098,24.029185144973923
ASSET_021,2026-01-20 11:02:00,79.80287366280709,2.785884925643506,30.814006434897788,1316.7777490028927,25.165227914368764
ASSET_021,2026-01-20 12:08:00,82.3093426930262,2.9893640956833503,27.618587929778197,1768.0144587266793,22.138837077120918
ASSET_021,2026-01-20 13:01:00,67.00500999645126,2.247691539449766,25.69331658770735,1510.5468668175326,23.325904162461626
ASSET_021,2026-01-20 14:02:00,86.07248932221017,2.1485314078350783,29.239203229678136,1438.2697502346002,23.829653338725052
ASSET_021,2026-01-20 15:04:00,80.22845941724538,3.0122912073189703,26.807513012848297,1535.7535179456827,24.26563069776077
ASSET_021,2026-01-20 16:00:00,,2.975957679038912,29.34078395371239,1587.6794570906816,23.94681807639942
ASSET_021,2026-01-20 17:00:00,85.30467949601432,2.7525762960814495,29.5002500028831,1573.528389698935,22.758372367383053
ASSET_022,2026-01-20 08:06:00,70.30137641846913,1.8678140838604675,28.732027498359756,1741.7421425074256,23.68543654459023
ASSET_022,2026-01-20 09:01:00,68.03760499512563,0.13169932146476104,29.924226061671067,1456.428142190971,24.61580351303395
ASSET_022,2026-01-20 10:02:00,79.01710647725254,0.7995505756780372,26.270528652320774,1444.9456474597189,23.272117210522
ASSET_022,2026-01-20 11:09:00,75.20538443361413,1.296561269305436,32.14161306393252,1431.5958250158726,22.51766951668457
ASSET_022,2026-01-20 12:09:00,89.83819250434132,2.0471799999062044,25.325394260587792,1306.5653961835294,25.281801503676498
ASSET_022,2026-01-20 13:04:00,73.57788734018153,1.5275920238294665,28.275227283929805,1628.9911323581648,24.168199281990532
ASSET_022,2026-01-20 14:06:00,71.38423758244103,1.3044722131127264,28.57389062075194,1596.5141717858464,23.30181572067126
ASSET_022,2026-01-20 15:05:00,71.82142377903422,2.8505603945498246,35.21830153460464,1747.1551497364107,24.33471176644791
ASSET_022,2026-01-20 16:06:00,69.61463042857865,0.9763759616845334,25.533990288874246,1564.6986562602176,24.574568945077548
ASSET_022,2026-01-20 17:04:00,77.98558095068911,1.275283443724029,28.86585858766873,1624.0237015226035,23.19467373464388
ASSET_023,2026-01-20 08:08:00,77.3048732564499,3.7540265461555724,31.437711086612694,1483.0813733135742,22.660267029178666
ASSET_023,2026-01-20 09:05:00,63.654260281694576,3.5596727514884052,29.304654635160805,1736.5829842824894,24.118634959893672
ASSET_023,2026-01-20 10:09:00,69.87727719522944,4.503235615986804,31.547983599402762,1678.8393035731483,23.339726674382955
ASSET_023,2026-01-20 11:02:00,70.2649922310708,2.930932381230343,34.603217134612855,1569.1640431161125,25.030225506624024
ASSET_023,2026-01-20 12:07:00,84.98006394350196,4.367452028970841,28.22598959611915,1407.184580242729,23.971355733553345
ASSET_023,2026-01-20 13:01:00,78.28877495261516,3.209209707946625,31.943192406700827,1349.4840555144044,25.075083639107696
ASSET_023,2026-01-20 14:09:00,80.24723729109256,2.5224597649334064,32.9478849851527,1357.0211274138135,25.119140189679793
ASSET_023,2026-01-20 15:04:00,67.34097552059598,3.183719878647272,32.537077441027364,1365.0133097891514,22.47515438392882
ASSET_023,2026-01-20 16:08:00,71.96645697784967,2.97101674717969,30.368964038820508,1489.7435440437862,24.039533023912565
